offset,offset_hex,length,text,population_term,candidate_kind,patchability,safe_patch_type,confidence,reason,length_change_patchability,candidate_id,file_offset,decoded_offset,decoded_offset_hex,section,owner_type,owner_name,owner_function_index,owner_function_offset_range,owner_function_name,owner_function_purpose_tags,nearby_strings,nearby_native_calls,nearby_branches,candidate_value,candidate_value_type,operand_width,patchability_level,confidence_score,safety_reason,blocked_reason,unrelated_code_risk
56706,0xDD82,29,mor_morningStar_int_shade_01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001041,,56706,0xDD82,string,string_table,mor_morningStar_int_shade_01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_blacksmith_int_shade_01x', 'blk_cityHall_int_shade_01x', 'blk_bank_int_shade_01x', 'mor_morningStar_int_shade_01x', 'blk_gunshop_int_shade_01x', 'blk_saloon_int_Props01x', 'blk_saloon_int_01x', 'blk_hotel01_int_Props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax']","['0xDD1F', '0xDD41', '0xDD61', '0xDD7D', '0xDDA0', '0xDDBF', '0xDDDC', '0xDDF4']",[],mor_morningStar_int_shade_01x,string,29,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
56741,0xDDA5,25,blk_gunshop_int_shade_01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001042,,56741,0xDDA5,string,string_table,blk_gunshop_int_shade_01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_cityHall_int_shade_01x', 'blk_bank_int_shade_01x', 'mor_morningStar_int_shade_01x', 'blk_gunshop_int_shade_01x', 'blk_saloon_int_Props01x', 'blk_saloon_int_01x', 'blk_hotel01_int_Props01x', 'blk_hotel_int_01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax']","['0xDD41', '0xDD61', '0xDD7D', '0xDDA0', '0xDDBF', '0xDDDC', '0xDDF4', '0xDE12']",[],blk_gunshop_int_shade_01x,string,25,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
56772,0xDDC4,23,blk_saloon_int_Props01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001043,,56772,0xDDC4,string,string_table,blk_saloon_int_Props01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_cityHall_int_shade_01x', 'blk_bank_int_shade_01x', 'mor_morningStar_int_shade_01x', 'blk_gunshop_int_shade_01x', 'blk_saloon_int_Props01x', 'blk_saloon_int_01x', 'blk_hotel01_int_Props01x', 'blk_hotel_int_01x', 'blk_hotel_int_shade_01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x']","['0xDD61', '0xDD7D', '0xDDA0', '0xDDBF', '0xDDDC', '0xDDF4', '0xDE12', '0xDE29']",[],blk_saloon_int_Props01x,string,23,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
56801,0xDDE1,18,blk_saloon_int_01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001044,,56801,0xDDE1,string,string_table,blk_saloon_int_01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_bank_int_shade_01x', 'mor_morningStar_int_shade_01x', 'blk_gunshop_int_shade_01x', 'blk_saloon_int_Props01x', 'blk_saloon_int_01x', 'blk_hotel01_int_Props01x', 'blk_hotel_int_01x', 'blk_hotel_int_shade_01x', 'blk_trainstation_int_Props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x']","['0xDD61', '0xDD7D', '0xDDA0', '0xDDBF', '0xDDDC', '0xDDF4', '0xDE12', '0xDE29', '0xDE46']",[],blk_saloon_int_01x,string,18,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
56825,0xDDF9,24,blk_hotel01_int_Props01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001045,,56825,0xDDF9,string,string_table,blk_hotel01_int_Props01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['mor_morningStar_int_shade_01x', 'blk_gunshop_int_shade_01x', 'blk_saloon_int_Props01x', 'blk_saloon_int_01x', 'blk_hotel01_int_Props01x', 'blk_hotel_int_01x', 'blk_hotel_int_shade_01x', 'blk_trainstation_int_Props01x', 'blk_trainstation_int_01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x']","['0xDD7D', '0xDDA0', '0xDDBF', '0xDDDC', '0xDDF4', '0xDE12', '0xDE29', '0xDE46', '0xDE69']",[],blk_hotel01_int_Props01x,string,24,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
56855,0xDE17,17,blk_hotel_int_01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001046,,56855,0xDE17,string,string_table,blk_hotel_int_01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_gunshop_int_shade_01x', 'blk_saloon_int_Props01x', 'blk_saloon_int_01x', 'blk_hotel01_int_Props01x', 'blk_hotel_int_01x', 'blk_hotel_int_shade_01x', 'blk_trainstation_int_Props01x', 'blk_trainstation_int_01x', 'mor_morningStar01_int_Props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x']","['0xDDA0', '0xDDBF', '0xDDDC', '0xDDF4', '0xDE12', '0xDE29', '0xDE46', '0xDE69', '0xDE87']",[],blk_hotel_int_01x,string,17,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
56878,0xDE2E,23,blk_hotel_int_shade_01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001047,,56878,0xDE2E,string,string_table,blk_hotel_int_shade_01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_saloon_int_Props01x', 'blk_saloon_int_01x', 'blk_hotel01_int_Props01x', 'blk_hotel_int_01x', 'blk_hotel_int_shade_01x', 'blk_trainstation_int_Props01x', 'blk_trainstation_int_01x', 'mor_morningStar01_int_Props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax']","['0xDDBF', '0xDDDC', '0xDDF4', '0xDE12', '0xDE29', '0xDE46', '0xDE69', '0xDE87', '0xDEAB']",[],blk_hotel_int_shade_01x,string,23,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
56907,0xDE4B,29,blk_trainstation_int_Props01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001048,,56907,0xDE4B,string,string_table,blk_trainstation_int_Props01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_saloon_int_01x', 'blk_hotel01_int_Props01x', 'blk_hotel_int_01x', 'blk_hotel_int_shade_01x', 'blk_trainstation_int_Props01x', 'blk_trainstation_int_01x', 'mor_morningStar01_int_Props01x', 'mor_morningStar_int_01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax']","['0xDDDC', '0xDDF4', '0xDE12', '0xDE29', '0xDE46', '0xDE69', '0xDE87', '0xDEAB', '0xDEC8']",[],blk_trainstation_int_Props01x,string,29,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
56942,0xDE6E,24,blk_trainstation_int_01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001049,,56942,0xDE6E,string,string_table,blk_trainstation_int_01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_hotel01_int_Props01x', 'blk_hotel_int_01x', 'blk_hotel_int_shade_01x', 'blk_trainstation_int_Props01x', 'blk_trainstation_int_01x', 'mor_morningStar01_int_Props01x', 'mor_morningStar_int_01x', 'mor_morningStar_int_shade_01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax']","['0xDDF4', '0xDE12', '0xDE29', '0xDE46', '0xDE69', '0xDE87', '0xDEAB', '0xDEC8', '0xDEEB']",['0xDEEE'],blk_trainstation_int_01x,string,24,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
56972,0xDE8C,30,mor_morningStar01_int_Props01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001050,,56972,0xDE8C,string,string_table,mor_morningStar01_int_Props01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_hotel_int_01x', 'blk_hotel_int_shade_01x', 'blk_trainstation_int_Props01x', 'blk_trainstation_int_01x', 'mor_morningStar01_int_Props01x', 'mor_morningStar_int_01x', 'mor_morningStar_int_shade_01x', 'rwf_barn01xprops01x', 'rwf_barn01xprops02x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x']","['0xDE12', '0xDE29', '0xDE46', '0xDE69', '0xDE87', '0xDEAB', '0xDEC8', '0xDEEB', '0xDF07']",['0xDEEE'],mor_morningStar01_int_Props01x,string,30,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57008,0xDEB0,23,mor_morningStar_int_01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001051,,57008,0xDEB0,string,string_table,mor_morningStar_int_01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_trainstation_int_Props01x', 'blk_trainstation_int_01x', 'mor_morningStar01_int_Props01x', 'mor_morningStar_int_01x', 'mor_morningStar_int_shade_01x', 'rwf_barn01xprops01x', 'rwf_barn01xprops02x', 'rwf_livingRoom01props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax']","['0xDE46', '0xDE69', '0xDE87', '0xDEAB', '0xDEC8', '0xDEEB', '0xDF07', '0xDF20']",['0xDEEE'],mor_morningStar_int_01x,string,23,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57037,0xDECD,29,mor_morningStar_int_shade_01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001052,,57037,0xDECD,string,string_table,mor_morningStar_int_shade_01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['blk_trainstation_int_01x', 'mor_morningStar01_int_Props01x', 'mor_morningStar_int_01x', 'mor_morningStar_int_shade_01x', 'rwf_barn01xprops01x', 'rwf_barn01xprops02x', 'rwf_livingRoom01props01x', 'rwf_livingRoom01props02x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax']","['0xDE69', '0xDE87', '0xDEAB', '0xDEC8', '0xDEEB', '0xDF07', '0xDF20', '0xDF3E']",['0xDEEE'],mor_morningStar_int_shade_01x,string,29,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57075,0xDEF3,19,rwf_barn01xprops01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001053,,57075,0xDEF3,string,string_table,rwf_barn01xprops01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['mor_morningStar01_int_Props01x', 'mor_morningStar_int_01x', 'mor_morningStar_int_shade_01x', 'rwf_barn01xprops01x', 'rwf_barn01xprops02x', 'rwf_livingRoom01props01x', 'rwf_livingRoom01props02x', 'beh_silo01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax']","['0xDE87', '0xDEAB', '0xDEC8', '0xDEEB', '0xDF07', '0xDF20', '0xDF3E', '0xDF5C', '0xDF70']","['0xDEEE', '0xDF5F']",rwf_barn01xprops01x,string,19,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57100,0xDF0C,19,rwf_barn01xprops02x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001054,,57100,0xDF0C,string,string_table,rwf_barn01xprops02x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['mor_morningStar01_int_Props01x', 'mor_morningStar_int_01x', 'mor_morningStar_int_shade_01x', 'rwf_barn01xprops01x', 'rwf_barn01xprops02x', 'rwf_livingRoom01props01x', 'rwf_livingRoom01props02x', 'beh_silo01x', 'beh_silo02x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x']","['0xDEAB', '0xDEC8', '0xDEEB', '0xDF07', '0xDF20', '0xDF3E', '0xDF5C', '0xDF70', '0xDF81']","['0xDEEE', '0xDF5F', '0xDF84', '0xDF8A']",rwf_barn01xprops02x,string,19,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57125,0xDF25,24,rwf_livingRoom01props01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001055,,57125,0xDF25,string,string_table,rwf_livingRoom01props01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['mor_morningStar_int_01x', 'mor_morningStar_int_shade_01x', 'rwf_barn01xprops01x', 'rwf_barn01xprops02x', 'rwf_livingRoom01props01x', 'rwf_livingRoom01props02x', 'beh_silo01x', 'beh_silo02x', 'beh_house02x', 'beh_house02props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x']","['0xDEAB', '0xDEC8', '0xDEEB', '0xDF07', '0xDF20', '0xDF3E', '0xDF5C', '0xDF70', '0xDF81', '0xDF9C']","['0xDEEE', '0xDF5F', '0xDF84', '0xDF8A']",rwf_livingRoom01props01x,string,24,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57155,0xDF43,24,rwf_livingRoom01props02x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001056,,57155,0xDF43,string,string_table,rwf_livingRoom01props02x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['mor_morningStar_int_shade_01x', 'rwf_barn01xprops01x', 'rwf_barn01xprops02x', 'rwf_livingRoom01props01x', 'rwf_livingRoom01props02x', 'beh_silo01x', 'beh_silo02x', 'beh_house02x', 'beh_house02props01x', 'beh_house01x', 'blk_archeologist01Props01x', 'ram_missionProps01x']","['0xDEC8', '0xDEEB', '0xDF07', '0xDF20', '0xDF3E', '0xDF5C', '0xDF70', '0xDF81', '0xDF9C', '0xDFB5']","['0xDEEE', '0xDF5F', '0xDF84', '0xDF8A']",rwf_livingRoom01props02x,string,24,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57188,0xDF64,11,beh_silo01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001057,,57188,0xDF64,string,string_table,beh_silo01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['rwf_barn01xprops01x', 'rwf_barn01xprops02x', 'rwf_livingRoom01props01x', 'rwf_livingRoom01props02x', 'beh_silo01x', 'beh_silo02x', 'beh_house02x', 'beh_house02props01x', 'beh_house01x', 'beh_house01props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x']","['0xDEEB', '0xDF07', '0xDF20', '0xDF3E', '0xDF5C', '0xDF70', '0xDF81', '0xDF9C', '0xDFB5', '0xDFC7', '0xDFE0']","['0xDEEE', '0xDF5F', '0xDF84', '0xDF8A', '0xDFE3']",beh_silo01x,string,11,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57205,0xDF75,11,beh_silo02x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001058,,57205,0xDF75,string,string_table,beh_silo02x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['rwf_barn01xprops02x', 'rwf_livingRoom01props01x', 'rwf_livingRoom01props02x', 'beh_silo01x', 'beh_silo02x', 'beh_house02x', 'beh_house02props01x', 'beh_house01x', 'beh_house01props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x']","['0xDF07', '0xDF20', '0xDF3E', '0xDF5C', '0xDF70', '0xDF81', '0xDF9C', '0xDFB5', '0xDFC7', '0xDFE0', '0xDFF5']","['0xDF5F', '0xDF84', '0xDF8A', '0xDFE3']",beh_silo02x,string,11,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57231,0xDF8F,12,beh_house02x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001059,,57231,0xDF8F,string,string_table,beh_house02x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['rwf_livingRoom01props01x', 'rwf_livingRoom01props02x', 'beh_silo01x', 'beh_silo02x', 'beh_house02x', 'beh_house02props01x', 'beh_house01x', 'beh_house01props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax']","['0xDF20', '0xDF3E', '0xDF5C', '0xDF70', '0xDF81', '0xDF9C', '0xDFB5', '0xDFC7', '0xDFE0', '0xDFF5', '0xE00E']","['0xDF5F', '0xDF84', '0xDF8A', '0xDFE3']",beh_house02x,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57249,0xDFA1,19,beh_house02props01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001060,,57249,0xDFA1,string,string_table,beh_house02props01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['rwf_livingRoom01props01x', 'rwf_livingRoom01props02x', 'beh_silo01x', 'beh_silo02x', 'beh_house02x', 'beh_house02props01x', 'beh_house01x', 'beh_house01props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax']","['0xDF3E', '0xDF5C', '0xDF70', '0xDF81', '0xDF9C', '0xDFB5', '0xDFC7', '0xDFE0', '0xDFF5', '0xE00E', '0xE020']","['0xDF5F', '0xDF84', '0xDF8A', '0xDFE3']",beh_house02props01x,string,19,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57274,0xDFBA,12,beh_house01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001061,,57274,0xDFBA,string,string_table,beh_house01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['rwf_livingRoom01props02x', 'beh_silo01x', 'beh_silo02x', 'beh_house02x', 'beh_house02props01x', 'beh_house01x', 'beh_house01props01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax', 'mp_tes_coop01bx']","['0xDF3E', '0xDF5C', '0xDF70', '0xDF81', '0xDF9C', '0xDFB5', '0xDFC7', '0xDFE0', '0xDFF5', '0xE00E', '0xE020', '0xE039']","['0xDF5F', '0xDF84', '0xDF8A', '0xDFE3']",beh_house01x,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57292,0xDFCC,19,beh_house01props01x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001062,,57292,0xDFCC,string,string_table,beh_house01props01x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['beh_silo01x', 'beh_silo02x', 'beh_house02x', 'beh_house02props01x', 'beh_house01x', 'beh_house01props01x', 'tor_militaryCamp01x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax', 'mp_tes_coop01bx']","['0xDF5C', '0xDF70', '0xDF81', '0xDF9C', '0xDFB5', '0xDFC7', '0xDFE0', '0xDFF5', '0xE00E', '0xE020', '0xE039']","['0xDF5F', '0xDF84', '0xDF8A', '0xDFE3', '0xE03C']",beh_house01props01x,string,19,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
57320,0xDFE8,12,beh_house02x,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001063,,57320,0xDFE8,string,string_table,beh_house02x,226,0xBCEF..0xF16F,Function_226,"['mission', 'law']","['beh_silo02x', 'beh_house02x', 'beh_house02props01x', 'beh_house01x', 'beh_house01props01x', 'tor_militaryCamp01x', 'tor_militaryCamp02x', 'blk_archeologist01Props01x', 'ram_missionProps01x', 'tes_wall02x', 'mp_tes_coop01ax', 'mp_tes_coop01bx']","['0xDF70', '0xDF81', '0xDF9C', '0xDFB5', '0xDFC7', '0xDFE0', '0xDFF5', '0xE00E', '0xE020', '0xE039', '0xE055']","['0xDF84', '0xDF8A', '0xDFE3', '0xE03C']",beh_house02x,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
